Date,Id,Total,PublicitySpending
2022-12-09,16,8831,1416
2022-12-10,16,5125,778
2022-12-11,16,9858,1658
2022-12-12,16,10686,1294
2022-12-13,16,12444,1008
2022-12-14,16,16510,1323
2022-12-15,16,5119,687
2022-12-16,16,19756,3788
2022-12-17,16,7910,1147
2022-12-18,16,17082,2883
2022-12-19,16,9853,1727
2022-12-20,16,17959,2777
2022-12-21,16,13435,754
2022-12-22,16,6800,1027
2022-12-23,16,15853,2173
2022-12-24,16,17436,2642
2022-12-25,16,12990,2510
2022-12-26,16,7066,1352
2022-12-27,16,14785,1201
2022-12-28,16,15426,2037
2022-12-29,16,15912,1278
2022-12-30,16,6554,1306
2022-12-31,16,18359,2560
2022-01-01,17,18983,1026
2022-01-02,17,10761,1198
2022-01-03,17,7498,1143
2022-01-04,17,6590,564
2022-01-05,17,16231,2527
2022-01-06,17,18799,1918
2022-01-07,17,18621,2574
2022-01-08,17,5388,1073
2022-01-09,17,7525,1087
2022-01-10,17,5660,529
2022-01-11,17,11892,1811
2022-01-12,17,17226,3145
2022-01-13,17,13612,2584
2022-01-14,17,10102,1298
2022-01-15,17,11450,924
2022-01-16,17,13713,1778
2022-01-17,17,11670,2026
2022-01-18,17,19605,3858
2022-01-19,17,14734,849
2022-01-20,17,7371,387
2022-01-21,17,12537,1191
2022-01-22,17,8664,661
2022-01-23,17,15702,2192
2022-01-24,17,16128,2871
2022-01-25,17,11243,828
2022-01-26,17,12468,2195
2022-01-27,17,12110,1268
2022-01-28,17,9858,688
2022-01-29,17,14427,1447
2022-01-30,17,17643,1193
2022-01-31,17,10590,1241
2022-02-01,17,13662,1710
2022-02-02,17,6602,828
2022-02-03,17,10398,715
2022-02-04,17,14356,2533
2022-02-05,17,15671,3091
2022-02-06,17,5161,386
2022-02-07,17,14639,1142
2022-02-08,17,18485,1479
2022-02-09,17,6606,585
2022-02-10,17,8579,902
2022-02-11,17,17639,2371
2022-02-12,17,15932,1086
2022-02-13,17,6629,702
2022-02-14,17,6399,1264
2022-02-15,17,13155,1387
2022-02-16,17,15294,2408
2022-02-17,17,19166,1100
2022-02-18,17,9855,1788
2022-02-19,17,17081,1295
2022-02-20,17,17681,2395
2022-02-21,17,6195,317
2022-02-22,17,14236,2005
2022-02-23,17,9961,534
2022-02-24,17,13631,1187
2022-02-25,17,15032,1629
2022-02-26,17,12975,1849
2022-02-27,17,9623,1112
2022-02-28,17,12826,881
2022-03-01,17,11354,1572
2022-03-02,17,19356,2177
2022-03-03,17,5146,320
2022-03-04,17,13343,2328
2022-03-05,17,18673,3398
2022-03-06,17,8587,1276
2022-03-07,17,13538,1395
2022-03-08,17,16184,2028
2022-03-09,17,11048,1060
2022-03-10,17,15525,2143
2022-03-11,17,7754,1533
2022-03-12,17,19332,3840
2022-03-13,17,18873,1600
2022-03-14,17,19070,2534
2022-03-15,17,18203,3607
2022-03-16,17,14649,1347
2022-03-17,17,16455,2444
2022-03-18,17,19215,3634
2022-03-19,17,9990,1342
2022-03-20,17,16555,2698
2022-03-21,17,18415,2731
2022-03-22,17,10866,805
2022-03-23,17,12920,1805
2022-03-24,17,6330,1158
2022-03-25,17,15383,2661
2022-03-26,17,6568,1234
2022-03-27,17,12763,713
2022-03-28,17,13317,2157
2022-03-29,17,18112,1590
2022-03-30,17,5452,779
2022-03-31,17,12819,2529
2022-04-01,17,16460,2731
2022-04-02,17,16413,1728
2022-04-03,17,15952,1747
2022-04-04,17,17131,2130
2022-04-05,17,14990,1552
2022-04-06,17,17536,2853
2022-04-07,17,17233,1185
2022-04-08,17,15149,2979
2022-04-09,17,12914,1976
2022-04-10,17,12794,2481
2022-04-11,17,6859,1204
2022-04-12,17,17021,1686
2022-04-13,17,8256,794
2022-04-14,17,6452,757
2022-04-15,17,5276,687
2022-04-16,17,16589,2102
2022-04-17,17,14987,2654
2022-04-18,17,12540,1011
2022-04-19,17,14427,2850
2022-04-20,17,18227,3384
2022-04-21,17,7131,563
2022-04-22,17,11273,2104
2022-04-23,17,13743,1940
2022-04-24,17,13264,2536
2022-04-25,17,15526,2731
2022-04-26,17,9371,559
2022-04-27,17,6618,765
2022-04-28,17,15262,1661
2022-04-29,17,7393,1159
2022-04-30,17,13512,949
2022-05-01,17,17942,1365
2022-05-02,17,9237,865
2022-05-03,17,19365,2886
2022-05-04,17,7776,410
2022-05-05,17,14479,2605
2022-05-06,17,6588,431
2022-05-07,17,15931,1641
2022-05-08,17,6486,1096
2022-05-09,17,15806,2307
2022-05-10,17,11895,745
2022-05-11,17,12279,1020
2022-05-12,17,7019,713
2022-05-13,17,10062,725
2022-05-14,17,8905,1129
2022-05-15,17,10927,1223
2022-05-16,17,7954,1141
2022-05-17,17,17899,3261
2022-05-18,17,6782,976
2022-05-19,17,8874,807
2022-05-20,17,17585,1019
2022-05-21,17,17686,1714
2022-05-22,17,6987,1359
2022-05-23,17,5024,389
2022-05-24,17,15029,2307
2022-05-25,17,10627,1435
2022-05-26,17,18508,3400
2022-05-27,17,9752,1458
2022-05-28,17,17538,2207
2022-05-29,17,19642,2901
2022-05-30,17,18602,2346
2022-05-31,17,16125,1982
2022-06-01,17,15427,1034
2022-06-02,17,11163,780
2022-06-03,17,14004,1033
2022-06-04,17,5419,526
2022-06-05,17,17123,3192
2022-06-06,17,18307,1683
2022-06-07,17,12024,2016
2022-06-08,17,15669,2398
2022-06-09,17,16676,1265
2022-06-10,17,15025,1577
2022-06-11,17,17428,2428
2022-06-12,17,9828,1551
2022-06-13,17,7675,623
2022-06-14,17,17736,2556
2022-06-15,17,7198,1205
2022-06-16,17,11005,1477
2022-06-17,17,11793,1746
2022-06-18,17,18802,2938
2022-06-19,17,9126,716
2022-06-20,17,16885,3114
2022-06-21,17,14677,1087
2022-06-22,17,18597,2908
2022-06-23,17,16491,1267
2022-06-24,17,18050,2075
2022-06-25,17,7034,475
2022-06-26,17,10405,1620
2022-06-27,17,15870,2118
2022-06-28,17,10538,1730
2022-06-29,17,10767,1783
2022-06-30,17,6100,507
2022-07-01,17,6616,534
2022-07-02,17,6324,1196
2022-07-03,17,13105,1400
2022-07-04,17,14938,1243
2022-07-05,17,12702,1819
2022-07-06,17,12766,1607
2022-07-07,17,14064,2474
2022-07-08,17,10604,1873
2022-07-09,17,15227,1164
2022-07-10,17,11985,1801
2022-07-11,17,8828,1394
2022-07-12,17,11196,1751
2022-07-13,17,17995,3339
2022-07-14,17,6892,829
2022-07-15,17,9902,1292
2022-07-16,17,11533,1866
2022-07-17,17,18653,1708
2022-07-18,17,18176,1517
2022-07-19,17,11048,1716
2022-07-20,17,5257,481
2022-07-21,17,19072,1098
2022-07-22,17,7836,745
2022-07-23,17,7248,506
2022-07-24,17,16258,1261
2022-07-25,17,6740,1153
2022-07-26,17,19713,1391
2022-07-27,17,16204,2704
2022-07-28,17,12743,2218
2022-07-29,17,17682,2103
2022-07-30,17,17800,1788
2022-07-31,17,6859,453
2022-08-01,17,5723,422
2022-08-02,17,17247,1372
2022-08-03,17,17322,2315
2022-08-04,17,5796,968
2022-08-05,17,6791,741
2022-08-06,17,12149,2305
2022-08-07,17,17353,2065
2022-08-08,17,16927,1153
2022-08-09,17,17334,1558
2022-08-10,17,16070,1855
2022-08-11,17,8732,1594
2022-08-12,17,7101,996
2022-08-13,17,9411,1703
2022-08-14,17,16615,2986
2022-08-15,17,10371,741
2022-08-16,17,11834,1693
2022-08-17,17,17681,3009
2022-08-18,17,14918,2431
2022-08-19,17,8547,1175
2022-08-20,17,15669,2799
2022-08-21,17,14818,1048
2022-08-22,17,14339,905
2022-08-23,17,7001,1327
2022-08-24,17,17972,2465
2022-08-25,17,5792,833
2022-08-26,17,15110,1263
2022-08-27,17,10254,1026
2022-08-28,17,10288,870
2022-08-29,17,7000,1028
2022-08-30,17,8500,693
2022-08-31,17,16645,2215
2022-09-01,17,19161,1746
2022-09-02,17,16165,2920
2022-09-03,17,11527,1068
2022-09-04,17,14162,2281
2022-09-05,17,17094,1022
2022-09-06,17,8488,1569
2022-09-07,17,10719,1944
2022-09-08,17,14921,2008
2022-09-09,17,13576,1885
2022-09-10,17,13539,1254
2022-09-11,17,6504,1080
2022-09-12,17,14123,2121
2022-09-13,17,15266,2889
2022-09-14,17,11888,1991
2022-09-15,17,8725,570
2022-09-16,17,18733,3370
2022-09-17,17,18342,3410
2022-09-18,17,6014,923
2022-09-19,17,8010,1020
2022-09-20,17,5821,885
2022-09-21,17,13821,1260
2022-09-22,17,6687,429
2022-09-23,17,9192,1688
2022-09-24,17,12667,2222
2022-09-25,17,9168,1318
2022-09-26,17,19270,1425
2022-09-27,17,15937,843
2022-09-28,17,9591,1828
2022-09-29,17,17247,1175
2022-09-30,17,5838,750
2022-10-01,17,19322,1465
2022-10-02,17,15324,1866
2022-10-03,17,9275,636
2022-10-04,17,5441,299
2022-10-05,17,13677,1140
2022-10-06,17,11985,2371
2022-10-07,17,11603,789
2022-10-08,17,19125,2870
2022-10-09,17,16922,1229
2022-10-10,17,18945,2008
2022-10-11,17,17294,1222
2022-10-12,17,6826,933
2022-10-13,17,7536,897
2022-10-14,17,16871,1270
2022-10-15,17,5838,508
2022-10-16,17,15968,2490
2022-10-17,17,6754,487
2022-10-18,17,11364,1830
2022-10-19,17,16858,2557
2022-10-20,17,9849,943
2022-10-21,17,11932,935
2022-10-22,17,19718,1979
2022-10-23,17,5276,562
2022-10-24,17,15260,1472
2022-10-25,17,10336,1499
2022-10-26,17,18523,1951
2022-10-27,17,7000,618
2022-10-28,17,6115,452
2022-10-29,17,7753,631
2022-10-30,17,8152,594
2022-10-31,17,13656,2099
2022-11-01,17,13988,1160
2022-11-02,17,6894,981
2022-11-03,17,8850,581
2022-11-04,17,18484,1663
2022-11-05,17,15430,2613
2022-11-06,17,6606,1235
2022-11-07,17,7110,706
2022-11-08,17,16255,2278
2022-11-09,17,14910,1921
2022-11-10,17,17672,1761
2022-11-11,17,18848,1130
2022-11-12,17,6382,1160
2022-11-13,17,5383,735
2022-11-14,17,8993,603
2022-11-15,17,6043,1048
2022-11-16,17,11183,1821
2022-11-17,17,11553,1663
2022-11-18,17,8956,1415
2022-11-19,17,10908,1750
2022-11-20,17,7056,872
2022-11-21,17,19946,2745
2022-11-22,17,18548,1169
2022-11-23,17,9825,749
2022-11-24,17,19118,2796
2022-11-25,17,18643,2942
2022-11-26,17,5381,543
2022-11-27,17,12732,2018
2022-11-28,17,15336,932
2022-11-29,17,8562,477
2022-11-30,17,9202,1529
2022-12-01,17,9036,1142
2022-12-02,17,10788,1256
2022-12-03,17,9772,1933
2022-12-04,17,6108,1000
2022-12-05,17,13706,1669
2022-12-06,17,18587,3529
2022-12-07,17,12252,1187
2022-12-08,17,17479,879
2022-12-09,17,10799,1020
2022-12-10,17,12727,2376
2022-12-11,17,9708,1920
2022-12-12,17,8870,1049
2022-12-13,17,18213,1395
2022-12-14,17,17024,1249
2022-12-15,17,15368,1980
2022-12-16,17,6892,1268
2022-12-17,17,13730,2302
2022-12-18,17,10305,2058
2022-12-19,17,7390,1331
2022-12-20,17,10482,576
2022-12-21,17,7387,380
2022-12-22,17,7128,739
2022-12-23,17,13768,2313
2022-12-24,17,16221,1819
2022-12-25,17,7759,633
2022-12-26,17,19235,2837
2022-12-27,17,16521,2262
2022-12-28,17,19736,3489
2022-12-29,17,17913,1421
2022-12-30,17,11628,1685
2022-12-31,17,15195,893
2022-01-01,18,18737,1198
2022-01-02,18,11762,2254
2022-01-03,18,15551,3100
2022-01-04,18,17409,2087
2022-01-05,18,7756,1390
2022-01-06,18,16113,2001
2022-01-07,18,7814,1490
2022-01-08,18,15904,2556
2022-01-09,18,15330,2948
2022-01-10,18,9174,613
2022-01-11,18,7486,519
2022-01-12,18,5103,716
2022-01-13,18,13067,957
2022-01-14,18,12564,2462
2022-01-15,18,12649,691
2022-01-16,18,7226,1243
2022-01-17,18,16043,1134
2022-01-18,18,10288,1755
2022-01-19,18,11543,1766
2022-01-20,18,18286,1142
2022-01-21,18,12086,2191
2022-01-22,18,8448,676
2022-01-23,18,10228,800
2022-01-24,18,13966,2542
2022-01-25,18,16559,2078
2022-01-26,18,13405,1211
2022-01-27,18,18439,3596
2022-01-28,18,8205,1300
2022-01-29,18,13649,1516
2022-01-30,18,12468,1583
2022-01-31,18,16531,1459
2022-02-01,18,11633,1054
2022-02-02,18,10569,1357
2022-02-03,18,18740,1456
2022-02-04,18,13581,1151
2022-02-05,18,10954,1061
2022-02-06,18,8500,678
2022-02-07,18,12854,933
2022-02-08,18,18555,1822
2022-02-09,18,15710,1664
2022-02-10,18,18286,2843
2022-02-11,18,17882,1034
2022-02-12,18,9084,1607
2022-02-13,18,14555,2174
2022-02-14,18,9741,1842
2022-02-15,18,12085,1003
2022-02-16,18,17694,1337
2022-02-17,18,11137,1419
2022-02-18,18,9541,1582
2022-02-19,18,7878,1416
2022-02-20,18,13619,2617
2022-02-21,18,17995,3182
2022-02-22,18,6019,585
2022-02-23,18,18821,1961
2022-02-24,18,16706,2287
2022-02-25,18,8087,1511
2022-02-26,18,8322,654
2022-02-27,18,8590,1098
2022-02-28,18,10759,897
2022-03-01,18,6406,1082
2022-03-02,18,14652,777
2022-03-03,18,6139,707
2022-03-04,18,11553,1590
2022-03-05,18,11440,1748
2022-03-06,18,16215,1838
2022-03-07,18,13783,2087
2022-03-08,18,10182,1491
2022-03-09,18,18371,2962
2022-03-10,18,9097,617
2022-03-11,18,14571,1868
2022-03-12,18,17282,2676
2022-03-13,18,5563,502
2022-03-14,18,10396,1358
2022-03-15,18,5663,314
2022-03-16,18,5283,980
2022-03-17,18,5500,557
2022-03-18,18,8930,662
2022-03-19,18,13762,1933
2022-03-20,18,15634,2625
2022-03-21,18,16472,2712
2022-03-22,18,13407,2114
2022-03-23,18,17406,1296
2022-03-24,18,18226,1706
2022-03-25,18,8931,676
2022-03-26,18,18034,2496
2022-03-27,18,17950,2126
2022-03-28,18,19586,3121
2022-03-29,18,10779,663
2022-03-30,18,8805,505
2022-03-31,18,10791,768
2022-04-01,18,17470,1098
2022-04-02,18,5007,589
2022-04-03,18,16611,1522
2022-04-04,18,14053,1247
2022-04-05,18,17644,2091
2022-04-06,18,16027,1009
2022-04-07,18,9171,1563
2022-04-08,18,10717,1081
2022-04-09,18,15968,1340
2022-04-10,18,7899,510
2022-04-11,18,17070,1740
2022-04-12,18,11570,1695
2022-04-13,18,8262,1450
2022-04-14,18,12710,2416
2022-04-15,18,5332,944
2022-04-16,18,12511,1762
2022-04-17,18,19101,1354
2022-04-18,18,19924,3648
2022-04-19,18,15581,2544
2022-04-20,18,13107,1937
2022-04-21,18,5086,387
2022-04-22,18,16591,3071
2022-04-23,18,16116,2528
2022-04-24,18,18295,978
2022-04-25,18,15073,2447
2022-04-26,18,7752,1342
2022-04-27,18,15149,2082
2022-04-28,18,14869,2866
2022-04-29,18,7370,1169
2022-04-30,18,10229,1733
2022-05-01,18,11714,1229
2022-05-02,18,16604,1416
2022-05-03,18,18539,1674
2022-05-04,18,17060,1628
2022-05-05,18,10578,1419
2022-05-06,18,16217,1441
2022-05-07,18,15597,1955
2022-05-08,18,14640,2848
2022-05-09,18,15705,2872
2022-05-10,18,12580,2311
2022-05-11,18,17962,2564
2022-05-12,18,7149,661
2022-05-13,18,7444,679
2022-05-14,18,16486,2939
2022-05-15,18,6032,662
2022-05-16,18,14719,2354
2022-05-17,18,12229,2052
2022-05-18,18,13380,1745
2022-05-19,18,7265,551
2022-05-20,18,6736,930
2022-05-21,18,15423,2911
2022-05-22,18,12644,1145
2022-05-23,18,18240,3452
2022-05-24,18,16155,2678
2022-05-25,18,16560,3300
2022-05-26,18,13994,2739
2022-05-27,18,16092,1087
2022-05-28,18,15800,2940
2022-05-29,18,14239,1410
2022-05-30,18,13031,1073
2022-05-31,18,18571,1129
2022-06-01,18,13274,890
2022-06-02,18,19153,3722
2022-06-03,18,7746,1100
2022-06-04,18,18450,2222
2022-06-05,18,15543,2537
2022-06-06,18,6349,403
2022-06-07,18,19309,3492
2022-06-08,18,17761,1919
2022-06-09,18,8584,1700
2022-06-10,18,12115,1100
2022-06-11,18,6577,1182
2022-06-12,18,13232,2257
2022-06-13,18,17941,3037
2022-06-14,18,19150,2379
2022-06-15,18,6271,1170
2022-06-16,18,15526,2189
2022-06-17,18,12920,1699
2022-06-18,18,15967,2447
2022-06-19,18,10580,1814
2022-06-20,18,11150,859
2022-06-21,18,6894,615
2022-06-22,18,5604,826
2022-06-23,18,5656,861
2022-06-24,18,14518,2220
2022-06-25,18,19995,1156
2022-06-26,18,17070,3370
2022-06-27,18,12461,1041
2022-06-28,18,6703,1313
2022-06-29,18,5486,585
2022-06-30,18,17750,2901
2022-07-01,18,12697,1745
2022-07-02,18,18580,3201
2022-07-03,18,18918,3556
2022-07-04,18,14357,1211
2022-07-05,18,7721,629
2022-07-06,18,9928,1953
2022-07-07,18,19489,1203
2022-07-08,18,6220,525
2022-07-09,18,10457,1101
2022-07-10,18,18214,2532
2022-07-11,18,16699,1947
2022-07-12,18,13223,690
2022-07-13,18,19716,3014
2022-07-14,18,5072,668
2022-07-15,18,17160,3175
2022-07-16,18,11277,2180
2022-07-17,18,18462,2093
2022-07-18,18,17060,879
2022-07-19,18,12550,2284
2022-07-20,18,16367,1546
2022-07-21,18,16578,1773
2022-07-22,18,14859,2437
2022-07-23,18,17121,1256
2022-07-24,18,6986,413
2022-07-25,18,16419,1646
2022-07-26,18,17069,1747
2022-07-27,18,5528,960
2022-07-28,18,15552,1995
2022-07-29,18,5807,1014
2022-07-30,18,5399,716
2022-07-31,18,15441,2118
2022-08-01,18,19792,1440
2022-08-02,18,13054,2075
2022-08-03,18,11005,1182
2022-08-04,18,18855,1957
2022-08-05,18,16545,2336
2022-08-06,18,9223,1066
2022-08-07,18,6881,882
2022-08-08,18,17332,1661
2022-08-09,18,12388,2440
2022-08-10,18,16555,2096
2022-08-11,18,12167,1215
2022-08-12,18,8813,1029
2022-08-13,18,16382,1753
2022-08-14,18,12447,864
2022-08-15,18,16841,3042
2022-08-16,18,19139,2382
2022-08-17,18,9290,691
2022-08-18,18,6791,690
2022-08-19,18,8738,1120
2022-08-20,18,19134,2932
2022-08-21,18,10622,1709
2022-08-22,18,17961,2917
2022-08-23,18,11181,2183
2022-08-24,18,16218,2915
2022-08-25,18,14112,2591
2022-08-26,18,18238,2455
2022-08-27,18,7329,1382
2022-08-28,18,15681,1244
2022-08-29,18,11716,912
2022-08-30,18,10220,544
2022-08-31,18,8841,1654
2022-09-01,18,12011,770
2022-09-02,18,16219,1346
2022-09-03,18,14336,2292
2022-09-04,18,18047,3204
2022-09-05,18,5521,584
2022-09-06,18,6982,386
2022-09-07,18,7976,1394
2022-09-08,18,6659,813
2022-09-09,18,11264,1910
2022-09-10,18,13633,2665
2022-09-11,18,16862,898
2022-09-12,18,10696,1173
2022-09-13,18,15228,1850
2022-09-14,18,8452,938
2022-09-15,18,8740,1227
2022-09-16,18,11241,1704
2022-09-17,18,15744,2648
2022-09-18,18,16578,2167
2022-09-19,18,6593,358
2022-09-20,18,18226,2907
2022-09-21,18,14185,1373
2022-09-22,18,19239,1909
2022-09-23,18,15519,847
2022-09-24,18,16507,2307
2022-09-25,18,18583,2910
2022-09-26,18,9519,1463
2022-09-27,18,8245,1298
2022-09-28,18,18442,1254
2022-09-29,18,8398,629
2022-09-30,18,18489,2145
2022-10-01,18,8747,881
2022-10-02,18,12467,938
2022-10-03,18,12351,2434
2022-10-04,18,15862,3110
2022-10-05,18,8038,855
2022-10-06,18,17018,2991
2022-10-07,18,15684,2470
2022-10-08,18,5264,791
2022-10-09,18,14626,2719
2022-10-10,18,17457,2360
2022-10-11,18,10223,1184
2022-10-12,18,5347,808
2022-10-13,18,18565,1312
2022-10-14,18,17390,3201
2022-10-15,18,5706,845
2022-10-16,18,6300,735
2022-10-17,18,15919,3113
2022-10-18,18,6963,1109
2022-10-19,18,7168,967
2022-10-20,18,10773,1015
2022-10-21,18,18054,1801
2022-10-22,18,8216,1484
2022-10-23,18,9475,1102
2022-10-24,18,11884,1340
2022-10-25,18,19841,1808
2022-10-26,18,5495,639
2022-10-27,18,19537,1582
2022-10-28,18,7495,559
2022-10-29,18,13896,1359
2022-10-30,18,18874,2642
2022-10-31,18,14504,2452
2022-11-01,18,15244,1975
2022-11-02,18,9117,1264
2022-11-03,18,8444,858
2022-11-04,18,6836,346
2022-11-05,18,10110,1469
2022-11-06,18,8414,1528
2022-11-07,18,15916,2122
2022-11-08,18,11601,1321
2022-11-09,18,16694,1262
2022-11-10,18,14824,2043
2022-11-11,18,13746,1081
2022-11-12,18,15984,2341
2022-11-13,18,13019,2023
2022-11-14,18,6769,782
2022-11-15,18,9324,1780
2022-11-16,18,19219,1326
2022-11-17,18,18808,3493
2022-11-18,18,14210,2126
2022-11-19,18,10956,1208
2022-11-20,18,19796,3469
2022-11-21,18,13430,1510
2022-11-22,18,13825,2764
2022-11-23,18,15768,1184
2022-11-24,18,6118,1139
2022-11-25,18,16726,3179
2022-11-26,18,18000,1463
2022-11-27,18,16336,1342
2022-11-28,18,5807,869
2022-11-29,18,18504,1921
2022-11-30,18,6563,542
2022-12-01,18,17525,1468
2022-12-02,18,19485,2011
2022-12-03,18,13541,936
2022-12-04,18,6093,522
2022-12-05,18,8791,1408
2022-12-06,18,5380,978
2022-12-07,18,5231,994
2022-12-08,18,11779,1613
2022-12-09,18,19613,1912
2022-12-10,18,5613,369
2022-12-11,18,13110,1274
2022-12-12,18,16196,2534
2022-12-13,18,19638,983
2022-12-14,18,10157,1177
2022-12-15,18,7062,834
2022-12-16,18,6224,1111
2022-12-17,18,16122,1459
2022-12-18,18,7116,581
2022-12-19,18,19408,2572
2022-12-20,18,16069,3014
2022-12-21,18,8821,1448
2022-12-22,18,13714,1207
2022-12-23,18,9534,1866
2022-12-24,18,12131,1966
2022-12-25,18,9407,781
2022-12-26,18,8759,834
2022-12-27,18,15041,1294
2022-12-28,18,17556,3295
2022-12-29,18,7889,1404
2022-12-30,18,7506,468
2022-12-31,18,9447,1512
2022-01-01,19,10266,743
2022-01-02,19,9856,729
2022-01-03,19,5115,466
2022-01-04,19,18526,1215
2022-01-05,19,17121,2983
2022-01-06,19,5012,593
2022-01-07,19,18967,3701
2022-01-08,19,5739,875
2022-01-09,19,10327,984
2022-01-10,19,11018,1113
2022-01-11,19,19826,3169
2022-01-12,19,9284,1296
2022-01-13,19,8010,677
2022-01-14,19,9486,1130
2022-01-15,19,10560,1909
2022-01-16,19,11612,1604
2022-01-17,19,8477,1182
2022-01-18,19,12765,1973
2022-01-19,19,18457,2322
2022-01-20,19,14634,2520
2022-01-21,19,18664,1166
2022-01-22,19,18061,961
2022-01-23,19,9902,1090
2022-01-24,19,15543,2659
2022-01-25,19,10334,1827
2022-01-26,19,19634,2335
2022-01-27,19,16672,1458
2022-01-28,19,10374,1901
2022-01-29,19,19651,1502
2022-01-30,19,14648,2197
2022-01-31,19,18811,3630
2022-02-01,19,15222,2393
2022-02-02,19,19288,1761
2022-02-03,19,9924,1587
2022-02-04,19,6546,784
2022-02-05,19,17490,2140
2022-02-06,19,17462,1267
2022-02-07,19,7951,1391
2022-02-08,19,18978,2651
2022-02-09,19,9252,915
2022-02-10,19,12484,1339
2022-02-11,19,16329,2682
2022-02-12,19,6836,885
2022-02-13,19,14162,837
2022-02-14,19,19310,1057
2022-02-15,19,8536,1494
2022-02-16,19,16689,2411
2022-02-17,19,15208,849
2022-02-18,19,8288,1290
2022-02-19,19,6483,1089
2022-02-20,19,7288,423
2022-02-21,19,13089,1337
2022-02-22,19,5114,507
2022-02-23,19,12975,2077
2022-02-24,19,7243,367
2022-02-25,19,17186,2261
2022-02-26,19,8838,795
2022-02-27,19,9962,1550
2022-02-28,19,7509,518
2022-03-01,19,13499,1528
2022-03-02,19,11080,787
2022-03-03,19,5441,723
2022-03-04,19,8044,1589
2022-03-05,19,19825,1991
2022-03-06,19,18008,3427
2022-03-07,19,9341,1720
2022-03-08,19,11481,955
2022-03-09,19,14592,1420
2022-03-10,19,15373,2027
2022-03-11,19,13439,856
2022-03-12,19,17010,1552
2022-03-13,19,5392,683
2022-03-14,19,12056,655
2022-03-15,19,13505,2685
2022-03-16,19,8848,1531
2022-03-17,19,11887,1387
2022-03-18,19,14925,1513
2022-03-19,19,19827,3043
2022-03-20,19,13271,1071
2022-03-21,19,17499,2817
2022-03-22,19,9514,798
2022-03-23,19,19358,2554
2022-03-24,19,19046,1409
2022-03-25,19,17113,2751
2022-03-26,19,12560,1470
2022-03-27,19,6010,959
2022-03-28,19,10536,1324
2022-03-29,19,18249,1726
2022-03-30,19,16612,975
2022-03-31,19,18827,1237
2022-04-01,19,17679,2501
2022-04-02,19,12596,1749
2022-04-03,19,17839,1559
2022-04-04,19,5780,987
2022-04-05,19,18492,3514
2022-04-06,19,15737,2609
2022-04-07,19,7413,1463
2022-04-08,19,14569,1269
2022-04-09,19,14166,2204
2022-04-10,19,9322,1405
2022-04-11,19,13804,2201
2022-04-12,19,11568,924
2022-04-13,19,10972,876
2022-04-14,19,13355,2271
2022-04-15,19,8382,1422
2022-04-16,19,16320,2277
2022-04-17,19,9787,1211
2022-04-18,19,18648,1207
2022-04-19,19,9721,731
2022-04-20,19,9569,723
2022-04-21,19,5954,1134
2022-04-22,19,13617,2339
2022-04-23,19,18197,2366
2022-04-24,19,14489,1896
2022-04-25,19,16133,2899
2022-04-26,19,7488,1032
2022-04-27,19,18342,1525
2022-04-28,19,14531,2350
2022-04-29,19,13935,2344
2022-04-30,19,12810,1811
2022-05-01,19,9204,1256
2022-05-02,19,9967,921
2022-05-03,19,10611,1094
2022-05-04,19,5946,370
2022-05-05,19,9179,1242
2022-05-06,19,16224,1390
2022-05-07,19,15513,1038
2022-05-08,19,17111,1258
2022-05-09,19,13841,1401
2022-05-10,19,12544,2070
2022-05-11,19,15364,1939
2022-05-12,19,11644,984
2022-05-13,19,17145,1064
2022-05-14,19,6415,422
2022-05-15,19,17122,1791
2022-05-16,19,19425,1021
2022-05-17,19,18050,1926
2022-05-18,19,15728,2504
2022-05-19,19,14503,1867
2022-05-20,19,9559,1249
2022-05-21,19,5302,799
2022-05-22,19,6475,808
2022-05-23,19,19152,1753
2022-05-24,19,19258,2696
2022-05-25,19,19242,2633
2022-05-26,19,17173,1431
2022-05-27,19,17543,2048
2022-05-28,19,7699,1517
2022-05-29,19,5622,732
2022-05-30,19,10856,701
2022-05-31,19,19507,3831
2022-06-01,19,16400,2625
2022-06-02,19,11967,1025
2022-06-03,19,12834,1454
2022-06-04,19,6173,838
2022-06-05,19,14383,1970
2022-06-06,19,6679,1002
2022-06-07,19,16804,1488
2022-06-08,19,7203,568
2022-06-09,19,16773,2212
2022-06-10,19,15278,2951
2022-06-11,19,18062,2586
2022-06-12,19,14650,2208
2022-06-13,19,7866,1243
2022-06-14,19,14249,2174
2022-06-15,19,11002,1969
2022-06-16,19,8413,1374
2022-06-17,19,12463,1661
2022-06-18,19,14233,1576
2022-06-19,19,14624,1982
2022-06-20,19,5814,565
2022-06-21,19,12506,781
2022-06-22,19,17210,875
2022-06-23,19,6294,1014
2022-06-24,19,12897,1900
2022-06-25,19,13072,1828
2022-06-26,19,12393,1208
2022-06-27,19,10664,1607
2022-06-28,19,13274,1331
2022-06-29,19,10647,1210
2022-06-30,19,6898,1165
2022-07-01,19,10555,1415
2022-07-02,19,7142,1408
2022-07-03,19,9627,911
2022-07-04,19,8342,545
2022-07-05,19,9306,725
2022-07-06,19,18968,2145
2022-07-07,19,12306,1125
2022-07-08,19,12230,1492
2022-07-09,19,15644,2634
2022-07-10,19,5636,288
2022-07-11,19,7914,1244
2022-07-12,19,19410,3109
2022-07-13,19,18451,3437
